Protocol;Environment;ParallelClients;TimeSlot;BytesPayload;BytesPayload;BytesPayload;BytesPayload;BytesPayload;BytesPayload;BytesPayload;BytesPayload;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientBefore;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientAfter;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuClientWhile;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerBefore;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerAfter;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;CpuServerWhile;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientBefore;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientAfter;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamClientWhile;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerBefore;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerAfter;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;RamServerWhile;LostPackets;LostPackets;LostPackets;LostPackets;LostPackets;LostPackets;LostPackets;LostPackets;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;ThroughputMbps;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BytesSentTotal;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;BandwidthEfficiency;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;ConnectionDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration;TransferDuration
;;;;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max
webrtc;remote;10;evening;30.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;30.0;25.07;6.65;14.0;20.0;25.0;29.0;43.0;30.0;16.7;8.22;4.0;11.0;16.0;18.75;43.0;30.0;12.97;4.07;7.0;10.0;12.0;15.0;23.0;30.0;23.57;7.52;10.0;19.75;26.5;28.0;33.0;30.0;12.9;2.37;8.0;11.25;13.0;15.0;17.0;30.0;23.03;1.96;20.0;21.0;23.0;24.75;26.0;30.0;35556099413.33;665922601.23;34624266240.0;34635202560.0;35969830912.0;36055752704.0;36100452352.0;30.0;35859094596.27;206283258.96;35435147264.0;35673911296.0;35924154368.0;36033689600.0;36153139200.0;30.0;35582871278.93;661675428.48;34651537408.0;34675918848.0;35968966656.0;36093521920.0;36162150400.0;30.0;5079048601.6;16097826.57;5055930368.0;5057259520.0;5089361920.0;5090480128.0;5095010304.0;30.0;5095859950.93;9867797.83;5082374144.0;5086484480.0;5095432192.0;5106081792.0;5111721984.0;30.0;5084779042.13;16141322.31;5061517312.0;5063838720.0;5092278272.0;5098045440.0;5099577344.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;23.57;0.24;23.13;23.34;23.56;23.79;23.79;30.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;30.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;30.0;107.07;1.08;105.0;106.0;107.0;108.0;109.0;30.0;106.0;1.08;105.0;105.0;106.0;107.0;108.0
webrtc;remote;10;morning;30.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;30.0;16.6;4.98;3.0;15.0;18.0;20.0;25.0;30.0;9.03;3.61;4.0;6.0;9.0;11.75;18.0;30.0;7.53;3.13;1.0;6.0;7.5;9.0;13.0;30.0;21.57;5.56;9.0;20.0;23.0;25.0;29.0;30.0;13.83;3.45;9.0;12.0;12.5;14.75;22.0;30.0;22.33;1.49;19.0;22.0;22.0;23.75;24.0;30.0;30544702668.8;281907419.63;30126526464.0;30180277248.0;30667677696.0;30799598592.0;30815367168.0;30.0;30721967991.47;103184182.03;30485049344.0;30668931072.0;30723039232.0;30800740352.0;30866796544.0;30.0;30583877632.0;273588291.34;30189604864.0;30219415552.0;30715267072.0;30818271232.0;30844862464.0;30.0;4544228147.2;53279860.4;4471037952.0;4473102336.0;4564600832.0;4593327104.0;4599701504.0;30.0;4526978389.33;62731772.98;4472877056.0;4480696320.0;4485060608.0;4611600384.0;4617482240.0;30.0;4552421239.47;53380133.36;4478414848.0;4483055616.0;4571201536.0;4602604544.0;4613210112.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;23.66;0.21;23.34;23.56;23.79;23.79;24.02;30.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;30.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;30.0;106.83;1.05;105.0;106.0;107.0;107.75;109.0;30.0;105.57;0.94;104.0;105.0;105.0;106.0;107.0
webrtc;remote;10;night;30.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;30.0;17.33;7.74;6.0;12.25;15.0;22.5;32.0;30.0;8.13;4.72;3.0;5.0;6.0;9.75;24.0;30.0;9.53;4.9;2.0;6.25;8.0;14.0;19.0;30.0;21.2;6.76;9.0;21.0;23.5;25.0;33.0;30.0;11.63;1.67;9.0;10.0;12.0;13.0;16.0;30.0;22.33;2.23;19.0;20.0;22.0;23.75;27.0;30.0;40413284488.53;119552439.76;40217497600.0;40260246528.0;40471236608.0;40506051584.0;40528875520.0;30.0;40321791863.47;177450606.07;39996653568.0;40174856192.0;40374841344.0;40475877376.0;40523579392.0;30.0;40447975697.07;91561642.77;40308412416.0;40332838912.0;40495958016.0;40516550656.0;40534667264.0;30.0;4839762466.13;16224976.52;4815884288.0;4820453376.0;4843407360.0;4856627200.0;4857704448.0;30.0;4851879526.4;4990464.18;4844208128.0;4848578560.0;4850120704.0;4855663616.0;4863811584.0;30.0;4843491601.07;14214629.08;4824076288.0;4826025984.0;4846264320.0;4858429440.0;4860612608.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;23.07;0.35;22.5;22.71;23.13;23.34;23.56;30.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;30.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;30.0;109.2;1.71;107.0;108.0;108.5;111.0;112.0;30.0;108.3;1.66;106.0;107.0;108.0;110.0;111.0
webrtc;remote;20;afternoon;59.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;59.0;28.02;7.84;12.0;21.5;28.0;33.0;46.0;59.0;18.85;9.14;5.0;12.5;16.0;25.5;53.0;59.0;15.31;4.64;6.0;13.0;15.0;18.0;27.0;59.0;25.2;3.81;14.0;23.0;25.0;27.5;33.0;59.0;18.05;2.96;11.0;16.0;19.0;20.0;23.0;59.0;24.46;2.08;21.0;23.0;24.0;26.0;29.0;59.0;29371659073.08;170270000.1;29019234304.0;29251600384.0;29452959744.0;29503836160.0;29591449600.0;59.0;29597224265.76;201845292.39;29051998208.0;29515431936.0;29599059968.0;29735690240.0;29838295040.0;59.0;29508287192.95;140633242.38;29250641920.0;29337350144.0;29589786624.0;29613400064.0;29664849920.0;59.0;4878767954.44;7622399.75;4862877696.0;4874438656.0;4879347712.0;4883896320.0;4892483584.0;59.0;4896074040.41;30311189.98;4852883456.0;4872511488.0;4886421504.0;4930166784.0;4945100800.0;59.0;4888343569.36;6080357.26;4876627968.0;4883582976.0;4887564288.0;4893331456.0;4900524032.0;59.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;59.0;24.27;0.18;24.02;24.25;24.25;24.49;24.49;59.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;59.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;59.0;104.14;0.8;103.0;104.0;104.0;105.0;106.0;59.0;102.92;0.75;102.0;102.0;103.0;103.0;104.0
webrtc;remote;20;evening;60.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;60.0;37.03;15.35;15.0;27.0;33.0;45.0;75.0;60.0;26.58;7.99;12.0;20.0;26.0;31.0;44.0;60.0;16.9;5.17;10.0;13.0;16.0;20.0;29.0;60.0;25.35;5.25;11.0;23.0;26.0;28.0;37.0;60.0;18.58;4.4;10.0;16.0;18.0;20.0;31.0;60.0;24.85;1.87;22.0;23.0;25.0;26.0;29.0;60.0;35694763827.2;95733345.31;35502907392.0;35639176192.0;35668768768.0;35754889216.0;35899863040.0;60.0;35759725294.93;191579642.52;35319402496.0;35620618240.0;35813310464.0;35857455104.0;36036407296.0;60.0;35796083097.6;86393328.49;35675742208.0;35734159360.0;35765803008.0;35886821376.0;35961819136.0;60.0;5111953544.53;17200428.36;5084491776.0;5099618304.0;5108498432.0;5129244672.0;5138825216.0;60.0;5134757546.67;24661140.07;5083848704.0;5113991168.0;5142192128.0;5151660032.0;5179310080.0;60.0;5123048721.07;15567443.39;5099192320.0;5111139328.0;5120753664.0;5140623360.0;5147459584.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;23.62;0.18;23.34;23.56;23.56;23.79;24.02;60.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;60.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;60.0;107.12;0.76;106.0;107.0;107.0;108.0;108.0;60.0;105.77;0.79;104.0;105.0;106.0;106.0;107.0
webrtc;remote;20;morning;60.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;60.0;28.72;9.07;7.0;24.0;27.0;37.25;46.0;60.0;18.2;5.1;2.0;15.0;18.0;22.0;28.0;60.0;17.7;5.56;6.0;15.0;17.0;20.0;33.0;60.0;24.07;3.8;15.0;21.0;24.0;26.0;32.0;60.0;17.35;1.79;10.0;16.75;17.0;18.25;21.0;60.0;23.68;1.76;20.0;22.0;24.0;25.0;28.0;60.0;31090108347.73;190117872.92;30725816320.0;30933457920.0;31154616320.0;31265620992.0;31308509184.0;60.0;31323901132.8;147658527.18;30890004480.0;31261682688.0;31319939072.0;31454518272.0;31553789952.0;60.0;31216574600.53;159248523.47;30958342144.0;31015735296.0;31301591040.0;31334692864.0;31414620160.0;60.0;4528480460.8;34983052.6;4479545344.0;4498522112.0;4523438080.0;4572122112.0;4575363072.0;60.0;4556156381.87;33369358.38;4503756800.0;4516572160.0;4570019840.0;4580453376.0;4591226880.0;60.0;4537698167.47;33889644.2;4494213120.0;4499038208.0;4535461888.0;4574976000.0;4587491328.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;23.86;0.11;23.79;23.79;23.79;24.02;24.02;60.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;60.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;60.0;105.88;0.42;105.0;106.0;106.0;106.0;107.0;60.0;104.7;0.46;104.0;104.0;105.0;105.0;105.0
webrtc;remote;20;night;60.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;60.0;31.48;12.56;9.0;23.25;33.0;37.25;61.0;60.0;18.42;6.08;7.0;13.75;18.5;22.0;34.0;60.0;14.58;5.0;8.0;11.0;13.0;16.0;28.0;60.0;24.82;3.29;15.0;23.0;25.0;27.0;32.0;60.0;18.77;3.85;10.0;17.75;19.0;21.0;26.0;60.0;24.68;1.51;21.0;24.0;25.0;25.25;28.0;60.0;40495496465.07;168391454.45;40156286976.0;40401387520.0;40498700288.0;40628652032.0;40765292544.0;60.0;40755036296.53;241371901.52;40171708416.0;40557689856.0;40802666496.0;40935457792.0;41045012480.0;60.0;40635290077.87;129981528.23;40404533248.0;40487099392.0;40657895424.0;40755037184.0;40830550016.0;60.0;4873535556.27;20117211.99;4849070080.0;4858329088.0;4863875072.0;4895951872.0;4913201152.0;60.0;4899920622.93;25045109.43;4843511808.0;4887105536.0;4900659200.0;4915349504.0;4935585792.0;60.0;4883726609.07;20361119.63;4860596224.0;4868439040.0;4873433088.0;4904058880.0;4921626624.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;25.79;0.15;25.49;25.75;25.75;25.75;26.02;60.0;313357763.0;0.0;313357763.0;313357763.0;313357763.0;313357763.0;313357763.0;60.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;60.0;98.38;0.56;98.0;98.0;98.0;99.0;100.0;60.0;96.87;0.57;96.0;97.0;97.0;97.0;98.0
websockets;local;1;afternoon;25.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;25.0;9.04;5.55;3.81;5.2;7.05;11.04;26.47;25.0;8.21;2.57;4.49;6.25;7.41;9.28;13.29;25.0;10.99;3.65;6.84;8.81;10.16;11.13;21.97;25.0;9.03;5.54;3.81;5.22;7.05;11.04;26.39;25.0;7.98;2.3;4.59;5.95;7.72;8.98;13.48;25.0;11.27;3.7;7.52;9.18;10.46;11.2;23.14;25.0;35202759720.96;122209393.26;34841759744.0;35144794112.0;35210326016.0;35247968256.0;35542106112.0;25.0;35272907161.6;131206211.51;35006930944.0;35183017984.0;35272310784.0;35332665344.0;35546296320.0;25.0;35380650803.2;141788799.99;35101458432.0;35297423360.0;35406360576.0;35481292800.0;35624673280.0;25.0;35202963701.76;122162721.54;34841759744.0;35144814592.0;35210346496.0;35247968256.0;35542102016.0;25.0;35367306526.72;143809025.14;35129049088.0;35287293952.0;35381932032.0;35481088000.0;35607289856.0;25.0;35382031810.56;141898074.38;35092332544.0;35297488896.0;35412512768.0;35481292800.0;35624673280.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;1132.3;190.77;832.57;832.57;1248.86;1248.86;1248.86;25.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;25.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;25.0;2.4;0.58;2.0;2.0;2.0;3.0;4.0;25.0;2.28;0.46;2.0;2.0;2.0;3.0;3.0
websockets;local;1;evening;25.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;25.0;8.67;5.02;3.12;5.81;7.42;9.93;25.74;25.0;7.27;3.15;3.61;5.01;6.71;7.48;18.32;25.0;10.52;3.89;3.94;7.59;10.04;13.18;19.8;25.0;8.66;5.02;3.12;5.8;7.42;9.93;25.74;25.0;8.32;3.66;3.22;5.83;7.5;10.07;18.72;25.0;10.65;3.94;4.33;7.77;9.38;13.38;21.0;25.0;33577697771.52;279301752.38;33211039744.0;33415217152.0;33536532480.0;33614508032.0;34106048512.0;25.0;33647300444.16;285273278.8;33245335552.0;33512456192.0;33579986944.0;33719185408.0;34213494784.0;25.0;33777954324.48;270747886.19;33326338048.0;33564000256.0;33723854848.0;33843408896.0;34306117632.0;25.0;33577604710.4;279247264.28;33211039744.0;33415204864.0;33536552960.0;33614520320.0;34106048512.0;25.0;33758074470.4;281673782.48;33262682112.0;33559056384.0;33681600512.0;33837596672.0;34305982464.0;25.0;33780112424.96;268397708.41;33333579776.0;33564708864.0;33731473408.0;33844527104.0;34306117632.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;1148.95;181.45;832.57;1248.86;1248.86;1248.86;1248.86;25.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;25.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;25.0;2.48;0.51;2.0;2.0;2.0;3.0;3.0;25.0;2.24;0.44;2.0;2.0;2.0;2.0;3.0
websockets;local;1;morning;25.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;25.0;2.32;1.05;0.89;1.58;1.97;2.82;5.34;25.0;2.77;1.15;0.97;1.75;2.85;3.43;5.52;25.0;3.93;1.37;1.95;2.82;4.07;4.97;6.56;25.0;2.33;1.05;0.88;1.58;1.97;2.81;5.34;25.0;3.56;1.31;1.68;2.38;3.67;4.68;6.01;25.0;2.63;2.54;0.0;0.0;3.03;5.0;6.61;25.0;23512751472.64;305477837.43;22932393984.0;23316783104.0;23513497600.0;23588118528.0;24061538304.0;25.0;23580354969.6;312104163.86;22958231552.0;23369392128.0;23545991168.0;23708962816.0;24126840832.0;25.0;23696881745.92;296872185.74;23213699072.0;23477907456.0;23678791680.0;23806619648.0;24302297088.0;25.0;23512784404.48;305517458.15;22932393984.0;23316803584.0;23513518080.0;23588114432.0;24062001152.0;25.0;23695198781.44;300801616.72;23171215360.0;23483150336.0;23684919296.0;23810138112.0;24302297088.0;25.0;13301943664.64;12036439062.93;0.0;0.0;23363207168.0;23778283520.0;24302297088.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;1215.55;115.26;832.57;1248.86;1248.86;1248.86;1248.86;25.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;25.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;25.0;2.24;0.44;2.0;2.0;2.0;2.0;3.0;25.0;2.08;0.28;2.0;2.0;2.0;2.0;3.0
websockets;local;1;night;25.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;25.0;6.16;2.85;2.93;4.31;6.0;6.71;15.55;25.0;6.16;2.77;2.31;3.82;6.06;7.37;14.75;25.0;7.5;3.1;3.1;4.66;7.23;10.26;12.71;25.0;6.15;2.85;2.93;4.31;6.0;6.71;15.55;25.0;6.36;3.3;2.96;3.68;5.93;8.26;15.44;25.0;7.8;3.18;3.32;5.01;7.43;10.75;13.07;25.0;41216128778.24;175234922.6;41038770176.0;41105543168.0;41142046720.0;41201876992.0;41615200256.0;25.0;41286729236.48;186504285.57;41092124672.0;41147088896.0;41217286144.0;41396715520.0;41720311808.0;25.0;41400636375.04;175172455.12;41131171840.0;41323945984.0;41392230400.0;41439940608.0;41857081344.0;25.0;41216091258.88;175274114.82;41038790656.0;41105543168.0;41142071296.0;41201860608.0;41615220736.0;25.0;41391194439.68;176693500.65;41129598976.0;41307160576.0;41385598976.0;41439825920.0;41820917760.0;25.0;41403850260.48;174377945.34;41137725440.0;41328308224.0;41392291840.0;41439940608.0;41863380992.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;1182.25;155.76;832.57;1248.86;1248.86;1248.86;1248.86;25.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;25.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;25.0;2.32;0.48;2.0;2.0;2.0;3.0;3.0;25.0;2.16;0.37;2.0;2.0;2.0;2.0;3.0
websockets;local;5;afternoon;15.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;15.0;11.49;3.4;6.15;8.97;11.17;14.36;17.09;15.0;7.89;2.09;5.17;6.34;6.93;9.81;11.52;15.0;27.78;7.84;13.28;21.19;30.64;33.15;36.91;15.0;11.49;3.39;6.15;8.97;11.17;14.35;17.09;15.0;8.83;3.12;4.47;6.63;8.31;11.0;14.75;15.0;28.37;7.63;14.06;22.46;30.76;34.33;37.01;15.0;35390284868.27;260956201.59;35102674944.0;35189063680.0;35320406016.0;35637940224.0;35856359424.0;15.0;35660539494.4;455453669.79;35183161344.0;35228434432.0;35826589696.0;35989180416.0;36386619392.0;15.0;36200203059.2;330965946.67;35851825152.0;35921659904.0;36068208640.0;36612591616.0;36671627264.0;15.0;35390489395.2;261203895.19;35102674944.0;35189063680.0;35319357440.0;35638079488.0;35856908288.0;15.0;35903963409.07;479509934.59;35380862976.0;35439376384.0;36077424640.0;36261349376.0;36640595968.0;15.0;36195329911.47;324814239.54;35860193280.0;35923249152.0;36062867456.0;36596281344.0;36655878144.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;685.48;158.02;416.29;624.43;624.43;832.57;832.57;15.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;15.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;15.0;3.93;1.03;3.0;3.0;4.0;4.0;6.0;15.0;3.87;1.06;3.0;3.0;4.0;4.0;6.0
websockets;local;5;evening;15.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;15.0;5.19;0.95;3.88;4.45;5.22;5.61;7.81;15.0;7.37;2.43;3.39;4.6;8.79;9.2;9.57;15.0;25.79;4.77;18.26;21.41;26.07;31.05;31.45;15.0;5.19;0.95;3.88;4.46;5.23;5.61;7.81;15.0;8.35;2.35;5.63;6.93;8.01;9.15;13.04;15.0;25.81;4.77;18.76;20.71;26.46;30.81;32.03;15.0;34042342331.73;333507628.55;33573289984.0;33604333568.0;34235871232.0;34295093248.0;34309132288.0;15.0;34169843712.0;772381824.46;33081483264.0;33143003136.0;34644668416.0;34718304256.0;34770173952.0;15.0;34794978781.87;54265246.19;34724339712.0;34758670336.0;34788917248.0;34825578496.0;34910162944.0;15.0;34042194875.73;333392822.53;33573289984.0;33604728832.0;34235871232.0;34294568960.0;34309128192.0;15.0;34447949550.93;788821373.7;33354190848.0;33393664000.0;34936778752.0;35011930112.0;35042033664.0;15.0;34778248260.27;51578050.59;34711187456.0;34745030656.0;34778402816.0;34800812032.0;34893516800.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;809.77;381.24;312.21;356.82;832.57;1248.86;1248.86;15.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;15.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;15.0;4.6;2.5;2.0;3.0;3.0;8.0;8.0;15.0;4.07;2.34;2.0;2.0;3.0;7.0;8.0
websockets;local;5;morning;15.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;15.0;3.66;1.43;1.86;2.25;3.71;4.37;6.94;15.0;2.77;0.46;1.96;2.45;2.62;3.07;3.63;15.0;17.75;2.79;13.25;16.0;17.78;20.12;21.29;15.0;3.66;1.43;1.86;2.25;3.71;4.37;6.94;15.0;5.46;2.25;1.86;4.06;5.95;6.98;9.06;15.0;17.94;2.46;13.73;15.72;18.13;20.26;20.61;15.0;23331388893.87;178968918.23;23104327680.0;23138756608.0;23334633472.0;23511060480.0;23594864640.0;15.0;23756186419.2;227604107.06;23517646848.0;23563065344.0;23672897536.0;24037380096.0;24081317888.0;15.0;24077960533.33;322872755.16;23712641024.0;23816927232.0;23973289984.0;24484413440.0;24528330752.0;15.0;23331531434.67;179347174.43;23104327680.0;23138527232.0;23334064128.0;23511203840.0;23598080000.0;15.0;23955678549.33;265358751.23;23655202816.0;23673016320.0;23925080064.0;24276619264.0;24303579136.0;15.0;24073170124.8;331593016.86;23702208512.0;23801702400.0;23949889536.0;24492933120.0;24534552576.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;660.51;157.24;416.29;499.54;624.43;832.57;832.57;15.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;15.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;15.0;4.33;1.29;3.0;3.0;4.0;6.0;6.0;15.0;4.0;1.0;3.0;3.0;4.0;5.0;6.0
websockets;local;5;night;15.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;15.0;5.62;3.27;2.13;3.31;4.03;9.36;11.06;15.0;4.32;0.54;3.47;3.81;4.39;4.72;5.08;15.0;15.85;9.26;4.1;4.95;16.7;25.54;26.95;15.0;5.6;3.29;2.13;3.31;3.71;9.36;11.06;15.0;7.87;2.99;4.95;5.56;6.93;9.45;14.65;15.0;15.88;9.3;4.2;5.19;16.11;25.89;27.93;15.0;41508749585.07;326560733.97;41044967424.0;41153069056.0;41567977472.0;41842511872.0;41896095744.0;15.0;41646740821.33;509456053.48;40914481152.0;40987938816.0;41960521728.0;41998909440.0;42071171072.0;15.0;42046899268.27;161889194.81;41869234176.0;41915109376.0;41986854912.0;42203060224.0;42311565312.0;15.0;41508962577.07;326468297.23;41044922368.0;41153976320.0;41567973376.0;41842577408.0;41896030208.0;15.0;41836319266.13;524743912.39;41095864320.0;41156909056.0;42153037824.0;42202644480.0;42249965568.0;15.0;42044153582.93;157494261.01;41875525632.0;41921826816.0;41970589696.0;42196508672.0;42311999488.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;721.56;247.11;416.29;416.29;832.57;832.57;1248.86;15.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;15.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;15.0;4.4;1.68;3.0;3.0;4.0;6.0;7.0;15.0;3.93;1.53;2.0;3.0;3.0;6.0;6.0
websockets;local;10;afternoon;30.0;312214163.0;0.0;312214163.0;312214163.0;312214163.0;312214163.0;312214163.0;30.0;11.04;2.87;7.32;8.81;10.38;12.84;19.08;30.0;6.96;2.09;3.71;5.66;6.25;8.8;10.35;30.0;33.88;2.91;26.37;31.99;34.5;36.11;38.87;30.0;11.05;2.87;7.32;8.81;10.37;12.84;19.08;30.0;9.35;4.78;4.3;5.51;9.18;10.25;23.93;30.0;33.93;2.71;27.22;31.94;34.33;36.33;38.87;30.0;35320161757.87;115233281.67;35164459008.0;35213816832.0;35328798720.0;35427654656.0;35515932672.0;30.0;35849165619.2;697079471.31;35230674944.0;35625303040.0;35672274944.0;35786696704.0;37553262592.0;30.0;36049501252.27;142484194.65;35808780288.0;35883852800.0;36124190720.0;36152977408.0;36251131904.0;30.0;35320593066.67;114970603.15;35164454912.0;35213969408.0;35328864256.0;35427525632.0;35515949056.0;30.0;35985637922.13;715896525.88;35231764480.0;35807392768.0;35867623424.0;35933478912.0;37687599104.0;30.0;36040889275.73;144130382.45;35795001344.0;35872529408.0;36113467392.0;36148367360.0;36243701760.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;317.74;81.22;208.14;312.21;312.21;312.21;499.54;30.0;312252283.0;0.0;312252283.0;312252283.0;312252283.0;312252283.0;312252283.0;30.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;30.0;8.8;2.2;5.0;8.0;9.0;9.0;13.0;30.0;8.3;1.88;5.0;8.0;8.0;8.0;12.0
